origin_s,requested_horizon_s,target_s,initial_g,target_g,source_known,prefix_known,hold,static_increment,unknown_command_hold
21.1483276483174,5.0,26.203730919878872,-0.0556568756792967,-0.0011750551982008,-0.0038292211501686976,0.0006220766258564145,-0.0556568756792967,-0.025328264744350886,-0.03273314845834443
21.23722580336453,0.5,21.78517475442782,-0.061266243309568,-0.0630845369845036,-0.06214033157092673,-0.06344181426743706,-0.061266243309568,-0.06577661408799389,-0.05784079781836737
21.23722580336453,2.0,23.25563431790063,-0.061266243309568,-0.047679624857305,-0.05262233880147171,-0.05451511487859843,-0.061266243309568,-0.06513314080695863,-0.04956555402312586
21.23722580336453,5.0,26.29570513565428,-0.061266243309568,-5.810336931189042e-05,-0.0014001866183295311,0.00428647794733146,-0.061266243309568,-0.0231739189367939,-0.03602051658521973
21.325201140193187,0.5,21.8768413641304,-0.0688935067775873,-0.0626402171015305,-0.06688201820536532,-0.06769855557293838,-0.0688935067775873,-0.07085469806313179,-0.06501641060075142
21.325201140193187,2.0,23.348326281179297,-0.0688935067775873,-0.0449931984879452,-0.05685122350864688,-0.058426158796384145,-0.0688935067775873,-0.07037843396502895,-0.05570855871672098
21.325201140193187,5.0,26.388089492860125,-0.0688935067775873,0.0019556910541316,-0.0015632243009401567,0.0049221902129199385,-0.0688935067775873,-0.025091588295818923,-0.04048609797441818
21.41563732560445,0.5,21.967482620256888,-0.0711397146782784,-0.0644380037049443,-0.0679119341631129,-0.06850308432119775,-0.0711397146782784,-0.07195500429300807,-0.06713476384242732
21.41563732560445,2.0,23.439992890881875,-0.0711397146782784,-0.0445488786049723,-0.05772383724451194,-0.059115130590865074,-0.0711397146782784,-0.07145981468843693,-0.05751745238276481
21.41563732560445,5.0,26.48211441578772,-0.0711397146782784,0.0075568558557943,-0.0006091030973178965,0.006375475116144627,-0.0711397146782784,-0.024177719830684827,-0.04179035876350127
21.50894450102878,0.5,22.060584724966,-0.0671080244170865,-0.0608547347410299,-0.06370969240105409,-0.06418842195454663,-0.0671080244170865,-0.06749628668779284,-0.06333140921672423
